
annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
7926,1,107,2025-11-02T13:22:56.709185Z,slack.txt,"[{""text"":""""}]",7926,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}","To learn more, visit our Help Centre to understand what choices and settings are available.",2025-11-02T13:22:56.709185Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","To learn more, visit our Help Centre to understand what choices and settings are available.",91,"APPI, DPDP, PDPA, CCPA, LGPD, Other, HIPAA, GDPR",[],False
2748,1,454,2025-11-02T13:22:55.184651Z,intel.txt,"[{""text"":""""}]",2748,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""LGPD"",""GDPR"",""Other"",""HIPAA""]}",HR data transferred to transferred and payroll processors to provide services required to calculate and pay how will it be used?,2025-11-02T13:22:55.184651Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']",HR data transferred to transferred and payroll processors to provide services required to calculate and pay how will it be used?,128,"DPDP, APPI, CCPA, PDPA, LGPD, GDPR, Other, HIPAA","['Art.4', 'Art.44']",False
1583,1,145,2025-11-02T13:22:54.927000Z,crawford and company.txt,"[{""text"":""""}]",1583,Compliant,,"{""choices"":[""DPDP"",""APPI"",""LGPD"",""GDPR"",""PDPA"",""CCPA"",""HIPAA"",""Other""]}","– Effective Date Gretchen Hiley, SVP, Global Information Security (CISO) 1.0 - April 2018 Page 15 of 15",2025-11-02T13:22:54.927000Z,"['DPDP', 'APPI', 'LGPD', 'GDPR', 'PDPA', 'CCPA', 'HIPAA', 'Other']","['DPDP', 'APPI', 'LGPD', 'GDPR', 'PDPA', 'CCPA', 'HIPAA', 'Other']","– Effective Date Gretchen Hiley, SVP, Global Information Security (CISO) 1.0 - April 2018 Page 15 of 15",103,"DPDP, APPI, LGPD, GDPR, PDPA, CCPA, HIPAA, Other","['Art.8', 'Art.12', 'Art.32']",False
4172,1,235,2025-11-02T13:22:55.510669Z,microsoft.txt,"[{""text"":""""}]",4172,Ambiguous,,"{""choices"":[""APPI"",""LGPD"",""CCPA"",""DPDP"",""PDPA"",""GDPR"",""HIPAA"",""Other""]}",The tools most useful to you will depend on our interactions with you and your use of our products.,2025-11-02T13:22:55.510669Z,"['APPI', 'LGPD', 'CCPA', 'DPDP', 'PDPA', 'GDPR', 'HIPAA', 'Other']","['APPI', 'LGPD', 'CCPA', 'DPDP', 'PDPA', 'GDPR', 'HIPAA', 'Other']",The tools most useful to you will depend on our interactions with you and your use of our products.,99,"APPI, LGPD, CCPA, DPDP, PDPA, GDPR, HIPAA, Other",[],False
7895,1,76,2025-11-02T13:22:56.697203Z,slack.txt,"[{""text"":""""}]",7895,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""LGPD"",""PDPA"",""GDPR"",""Other"",""APPI"",""HIPAA""]}","It is in our interest and the interest of the general public to prevent and address fraud, unauthorised use of Slack, violations of our terms or other harmful or illegal activity; to protect ourselves, our users or others, including as part of investigations or regulatory inquiries; or to prevent death or imminent bodily harm.",2025-11-02T13:22:56.697203Z,"['DPDP', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'Other', 'APPI', 'HIPAA']","['DPDP', 'CCPA', 'LGPD', 'PDPA', 'GDPR', 'Other', 'APPI', 'HIPAA']","It is in our interest and the interest of the general public to prevent and address fraud, unauthorised use of Slack, violations of our terms or other harmful or illegal activity; to protect ourselves, our users or others, including as part of investigations or regulatory inquiries; or to prevent death or imminent bodily harm.",328,"DPDP, CCPA, LGPD, PDPA, GDPR, Other, APPI, HIPAA",[],False
7770,1,59,2025-11-02T13:22:56.578175Z,siemens.txt,"[{""text"":""""}]",7770,Compliant,,"{""choices"":[""DPDP"",""LGPD"",""APPI"",""GDPR"",""PDPA"",""CCPA"",""Other"",""HIPAA""]}",The legal basis for our processing data about you is that such processing is necessary for the purposes of • exercising our rights and performing our obligations under any contract we make with you (Article 6 (1) (b) General Data Protection Regulation) (“Contract Performance”); • Compliance with our legal obligations (Article 6 (1) (c) General Data Protection Regulation) (“Compliance with Legal Obligations”); and/or • Legitimate interests pursued by us (Article 6 (1) (f) General Data Protection Regulation) (“Legitimate Interest”).,2025-11-02T13:22:56.578175Z,"['DPDP', 'LGPD', 'APPI', 'GDPR', 'PDPA', 'CCPA', 'Other', 'HIPAA']","['DPDP', 'LGPD', 'APPI', 'GDPR', 'PDPA', 'CCPA', 'Other', 'HIPAA']",The legal basis for our processing data about you is that such processing is necessary for the purposes of • exercising our rights and performing our obligations under any contract we make with you (Article 6 (1) (b) General Data Protection Regulation) (“Contract Performance”); • Compliance with our legal obligations (Article 6 (1) (c) General Data Protection Regulation) (“Compliance with Legal Obligations”); and/or • Legitimate interests pursued by us (Article 6 (1) (f) General Data Protection Regulation) (“Legitimate Interest”).,536,"DPDP, LGPD, APPI, GDPR, PDPA, CCPA, Other, HIPAA","['Art.4', 'Art.6', 'Art.12']",False
6850,1,209,2025-11-02T13:22:56.322761Z,oracle.txt,"[{""text"":""""}]",6850,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","In addition, CSA identifies and guides IT security infrastructure improvements and reviews security-related technical aspects of IT projects and acts as technical advisor on Corporate Security matters.",2025-11-02T13:22:56.322761Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","In addition, CSA identifies and guides IT security infrastructure improvements and reviews security-related technical aspects of IT projects and acts as technical advisor on Corporate Security matters.",201,"DPDP, APPI, PDPA, CCPA, LGPD, GDPR, HIPAA, Other",['Art.32'],False
3106,1,186,2025-11-02T13:22:55.265102Z,mercedes benz.txt,"[{""text"":""""}]",3106,Ambiguous,,"{""choices"":[""LGPD"",""DPDP"",""APPI"",""CCPA"",""GDPR"",""PDPA"",""HIPAA"",""Other""]}","Joint Controllership In the event that multiple Group Companies jointly define the means and purposes of processing personal data (along with one or more third parties, if applicable) (joint controllers), the companies must conclude an agreement that stipulates their duties and responsibilities to the data subject whose data they process.",2025-11-02T13:22:55.265102Z,"['LGPD', 'DPDP', 'APPI', 'CCPA', 'GDPR', 'PDPA', 'HIPAA', 'Other']","['LGPD', 'DPDP', 'APPI', 'CCPA', 'GDPR', 'PDPA', 'HIPAA', 'Other']","Joint Controllership In the event that multiple Group Companies jointly define the means and purposes of processing personal data (along with one or more third parties, if applicable) (joint controllers), the companies must conclude an agreement that stipulates their duties and responsibilities to the data subject whose data they process.",340,"LGPD, DPDP, APPI, CCPA, GDPR, PDPA, HIPAA, Other","['Art.4', 'Art.83']",False
1023,1,51,2025-11-02T13:22:54.804848Z,bnb paribas.txt,"[{""text"":""""}]",1023,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""HIPAA"",""Other"",""GDPR""]}",• use video surveillance to prevent personal injury and damage to people and property.,2025-11-02T13:22:54.804848Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'HIPAA', 'Other', 'GDPR']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'HIPAA', 'Other', 'GDPR']",• use video surveillance to prevent personal injury and damage to people and property.,86,"CCPA, DPDP, APPI, PDPA, LGPD, HIPAA, Other, GDPR",['Art.8'],False
5945,1,2008,2025-11-02T13:22:56.116978Z,microsoft.txt,"[{""text"":""""}]",5945,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""Other"",""LGPD"",""GDPR"",""HIPAA""]}",Your sign-in credentials used to access your financial information from third parties are encrypted on your device and are not sent to Microsoft.,2025-11-02T13:22:56.116978Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'Other', 'LGPD', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'Other', 'LGPD', 'GDPR', 'HIPAA']",Your sign-in credentials used to access your financial information from third parties are encrypted on your device and are not sent to Microsoft.,145,"DPDP, APPI, PDPA, CCPA, Other, LGPD, GDPR, HIPAA","['Art.12', 'Art.15']",False
1160,1,35,2025-11-02T13:22:54.836093Z,bt group.txt,"[{""text"":""""}]",1160,Compliant,,"{""choices"":[""GDPR"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""Other"",""APPI"",""HIPAA""]}","BT Data Controllers shall comply with their obligations in respect of data protection by design and default in line with Article 25 of the UK GDPR, to facilitate compliance with the requirements set out by these Rules in practice.",2025-11-02T13:22:54.836093Z,"['GDPR', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'APPI', 'HIPAA']","['GDPR', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'APPI', 'HIPAA']","BT Data Controllers shall comply with their obligations in respect of data protection by design and default in line with Article 25 of the UK GDPR, to facilitate compliance with the requirements set out by these Rules in practice.",230,"GDPR, DPDP, PDPA, CCPA, LGPD, Other, APPI, HIPAA","['Art.4', 'Art.25']",False
6013,1,29,2025-11-02T13:22:56.130981Z,nature finance.txt,"[{""text"":""""}]",6013,Compliant,,"{""choices"":[""GDPR"",""APPI"",""LGPD"",""DPDP"",""CCPA"",""PDPA"",""Other"",""HIPAA""]}","We comply with the EU General Data Protection Regulation (GDPR), the Swiss Federal Act on Data Protection (FADP) and the UK Data Protection Act 2018.",2025-11-02T13:22:56.130981Z,"['GDPR', 'APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'Other', 'HIPAA']","['GDPR', 'APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'Other', 'HIPAA']","We comply with the EU General Data Protection Regulation (GDPR), the Swiss Federal Act on Data Protection (FADP) and the UK Data Protection Act 2018.",149,"GDPR, APPI, LGPD, DPDP, CCPA, PDPA, Other, HIPAA",[],False
4822,1,885,2025-11-02T13:22:55.654641Z,microsoft.txt,"[{""text"":""""}]",4822,Ambiguous,,"{""choices"":[""LGPD"",""Other"",""PDPA"",""DPDP"",""APPI"",""CCPA"",""HIPAA"",""GDPR""]}","These controls are not available when using Microsoft 365 for the web, since you will already be cloud-connected.",2025-11-02T13:22:55.654641Z,"['LGPD', 'Other', 'PDPA', 'DPDP', 'APPI', 'CCPA', 'HIPAA', 'GDPR']","['LGPD', 'Other', 'PDPA', 'DPDP', 'APPI', 'CCPA', 'HIPAA', 'GDPR']","These controls are not available when using Microsoft 365 for the web, since you will already be cloud-connected.",113,"LGPD, Other, PDPA, DPDP, APPI, CCPA, HIPAA, GDPR",[],False
4297,1,360,2025-11-02T13:22:55.536668Z,microsoft.txt,"[{""text"":""""}]",4297,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",These cookies are necessary for our websites to work.,2025-11-02T13:22:55.536668Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",These cookies are necessary for our websites to work.,53,"DPDP, APPI, PDPA, CCPA, LGPD, Other, GDPR, HIPAA",[],False
2262,1,50,2025-11-02T13:22:55.078819Z,hsbc.txt,"[{""text"":""""}]",2262,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""Other"",""APPI"",""GDPR"",""HIPAA"",""LGPD""]}",Social media HSBC uses social media to: Help connect with you Share information about our products and services Sometimes these involve using your data.,2025-11-02T13:22:55.078819Z,"['DPDP', 'CCPA', 'PDPA', 'Other', 'APPI', 'GDPR', 'HIPAA', 'LGPD']","['DPDP', 'CCPA', 'PDPA', 'Other', 'APPI', 'GDPR', 'HIPAA', 'LGPD']",Social media HSBC uses social media to: Help connect with you Share information about our products and services Sometimes these involve using your data.,152,"DPDP, CCPA, PDPA, Other, APPI, GDPR, HIPAA, LGPD",['Art.12'],False
3611,1,388,2025-11-02T13:22:55.379262Z,meta.txt,"[{""text"":""""}]",3611,Compliant,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",Marketing vendors also use this information to measure response to our mar- keting efforts and the effectiveness of our advertising.,2025-11-02T13:22:55.379262Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",Marketing vendors also use this information to measure response to our mar- keting efforts and the effectiveness of our advertising.,132,"DPDP, APPI, CCPA, PDPA, LGPD, Other, GDPR, HIPAA","['Art.12', 'Art.21']",False
5926,1,1989,2025-11-02T13:22:56.108453Z,microsoft.txt,"[{""text"":""""}]",5926,Non-Compliant,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""APPI"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}",Sideloaded apps and developer mode.,2025-11-02T13:22:56.108453Z,"['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'LGPD', 'APPI', 'CCPA', 'Other', 'GDPR', 'HIPAA']",Sideloaded apps and developer mode.,35,"DPDP, PDPA, LGPD, APPI, CCPA, Other, GDPR, HIPAA",[],False
4568,1,631,2025-11-02T13:22:55.594929Z,microsoft.txt,"[{""text"":""""}]",4568,Compliant,,"{""choices"":[""LGPD"",""APPI"",""DPDP"",""Other"",""PDPA"",""GDPR"",""CCPA"",""HIPAA""]}",Microsoft receives and responds to the Global Privacy Control (GPC) browser opt-out signal.,2025-11-02T13:22:55.594929Z,"['LGPD', 'APPI', 'DPDP', 'Other', 'PDPA', 'GDPR', 'CCPA', 'HIPAA']","['LGPD', 'APPI', 'DPDP', 'Other', 'PDPA', 'GDPR', 'CCPA', 'HIPAA']",Microsoft receives and responds to the Global Privacy Control (GPC) browser opt-out signal.,91,"LGPD, APPI, DPDP, Other, PDPA, GDPR, CCPA, HIPAA",[],False
3145,1,225,2025-11-02T13:22:55.276111Z,mercedes benz.txt,"[{""text"":""""}]",3145,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""CCPA"",""APPI"",""GDPR"",""HIPAA"",""Other""]}",The data subject who claims an infringement of this Policy in the context of a third country processing can assert his legal claims against both the data importing and the data exporting company in the EU/ EEA.,2025-11-02T13:22:55.276111Z,"['DPDP', 'PDPA', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'PDPA', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'HIPAA', 'Other']",The data subject who claims an infringement of this Policy in the context of a third country processing can assert his legal claims against both the data importing and the data exporting company in the EU/ EEA.,210,"DPDP, PDPA, LGPD, CCPA, APPI, GDPR, HIPAA, Other","['Art.4', 'Art.44']",False
8393,1,82,2025-11-02T13:22:56.827004Z,spotify.txt,"[{""text"":""""}]",8393,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""LGPD"",""APPI"",""PDPA"",""Other"",""HIPAA"",""GDPR""]}","When you reach the appropriate age, you will start to receive tailored advertising .",2025-11-02T13:22:56.827004Z,"['DPDP', 'CCPA', 'LGPD', 'APPI', 'PDPA', 'Other', 'HIPAA', 'GDPR']","['DPDP', 'CCPA', 'LGPD', 'APPI', 'PDPA', 'Other', 'HIPAA', 'GDPR']","When you reach the appropriate age, you will start to receive tailored advertising .",84,"DPDP, CCPA, LGPD, APPI, PDPA, Other, HIPAA, GDPR",['Art.8'],False
2835,1,82,2025-11-02T13:22:55.205536Z,johnson and johnson.txt,"[{""text"":""""}]",2835,Ambiguous,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",Children’s Privacy Our Service does not address anyone under the age of 18 (“Children”).,2025-11-02T13:22:55.205536Z,"['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']",Children’s Privacy Our Service does not address anyone under the age of 18 (“Children”).,88,"CCPA, DPDP, PDPA, APPI, LGPD, Other, GDPR, HIPAA",['Art.8'],False
2160,1,183,2025-11-02T13:22:55.056820Z,hp.txt,"[{""text"":""""}]",2160,Ambiguous,,"{""choices"":[""DPDP"",""Other"",""PDPA"",""CCPA"",""APPI"",""LGPD"",""HIPAA"",""GDPR""]}",The providers may process the information in hashed or de-identified form.,2025-11-02T13:22:55.056820Z,"['DPDP', 'Other', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'HIPAA', 'GDPR']","['DPDP', 'Other', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'HIPAA', 'GDPR']",The providers may process the information in hashed or de-identified form.,74,"DPDP, Other, PDPA, CCPA, APPI, LGPD, HIPAA, GDPR",['Art.12'],False
5881,1,1944,2025-11-02T13:22:56.104388Z,microsoft.txt,"[{""text"":""""}]",5881,Ambiguous,,"{""choices"":[""GDPR"",""LGPD"",""CCPA"",""DPDP"",""Other"",""HIPAA"",""PDPA"",""APPI""]}","You can view, export, or delete your chats with Copilot on the Microsoft privacy dashboard.",2025-11-02T13:22:56.104388Z,"['GDPR', 'LGPD', 'CCPA', 'DPDP', 'Other', 'HIPAA', 'PDPA', 'APPI']","['GDPR', 'LGPD', 'CCPA', 'DPDP', 'Other', 'HIPAA', 'PDPA', 'APPI']","You can view, export, or delete your chats with Copilot on the Microsoft privacy dashboard.",91,"GDPR, LGPD, CCPA, DPDP, Other, HIPAA, PDPA, APPI",['Art.17'],False
4878,1,941,2025-11-02T13:22:55.666747Z,microsoft.txt,"[{""text"":""""}]",4878,Ambiguous,,"{""choices"":[""GDPR"",""PDPA"",""DPDP"",""CCPA"",""HIPAA"",""LGPD"",""APPI"",""Other""]}",Microsoft Launcher Microsoft Launcher is an Android app that offers a highly customizable app launcher experience on Android devices.,2025-11-02T13:22:55.666747Z,"['GDPR', 'PDPA', 'DPDP', 'CCPA', 'HIPAA', 'LGPD', 'APPI', 'Other']","['GDPR', 'PDPA', 'DPDP', 'CCPA', 'HIPAA', 'LGPD', 'APPI', 'Other']",Microsoft Launcher Microsoft Launcher is an Android app that offers a highly customizable app launcher experience on Android devices.,133,"GDPR, PDPA, DPDP, CCPA, HIPAA, LGPD, APPI, Other",[],False
3481,1,258,2025-11-02T13:22:55.348767Z,meta.txt,"[{""text"":""""}]",3481,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",We'll also use this information to show him ads for local businesses near the airport.,2025-11-02T13:22:55.348767Z,"['DPDP', 'CCPA', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'CCPA', 'PDPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']",We'll also use this information to show him ads for local businesses near the airport.,86,"DPDP, CCPA, PDPA, APPI, LGPD, Other, GDPR, HIPAA",['Art.12'],False
956,1,113,2025-11-02T13:22:54.791911Z,bank of america.txt,"[{""text"":""""}]",956,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","Frankfurt branch or Bank of America Europe Designated Activity Company, Zweigniederlassung Frankfurt am Main or to exercise rights granted by the Federal Data Protection Act, you can also contact the Data Protection Officer at Taunusanlage 9-10, 60329 Frankfurt am Main, directly at datenschutzbamlfrankfurt@bofa.com or by telephone on +49 69 5899 5028.",2025-11-02T13:22:54.791911Z,"['DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'CCPA', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","Frankfurt branch or Bank of America Europe Designated Activity Company, Zweigniederlassung Frankfurt am Main or to exercise rights granted by the Federal Data Protection Act, you can also contact the Data Protection Officer at Taunusanlage 9-10, 60329 Frankfurt am Main, directly at or by telephone on +49 69 5899 5028.",319,"DPDP, PDPA, CCPA, APPI, LGPD, Other, GDPR, HIPAA","['Art.8', 'Art.12', 'Art.37']",False
4464,1,527,2025-11-02T13:22:55.571923Z,microsoft.txt,"[{""text"":""""}]",4464,Non-Compliant,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""PDPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",Anti-cheat and fraud prevention.,2025-11-02T13:22:55.572812Z,"['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']",Anti-cheat and fraud prevention.,32,"APPI, DPDP, CCPA, PDPA, LGPD, GDPR, HIPAA, Other",[],False
5473,1,1536,2025-11-02T13:22:56.006645Z,microsoft.txt,"[{""text"":""""}]",5473,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""APPI"",""CCPA"",""Other"",""GDPR"",""LGPD"",""HIPAA""]}",Microsoft collects a list of your installed Android apps and recent activity to provide the service and show you your most recently used apps.,2025-11-02T13:22:56.006645Z,"['DPDP', 'PDPA', 'APPI', 'CCPA', 'Other', 'GDPR', 'LGPD', 'HIPAA']","['DPDP', 'PDPA', 'APPI', 'CCPA', 'Other', 'GDPR', 'LGPD', 'HIPAA']",Microsoft collects a list of your installed Android apps and recent activity to provide the service and show you your most recently used apps.,142,"DPDP, PDPA, APPI, CCPA, Other, GDPR, LGPD, HIPAA",[],False
708,1,92,2025-11-02T13:22:54.738634Z,atlassian.txt,"[{""text"":""""}]",708,Compliant,,"{""choices"":[""APPI"",""LGPD"",""DPDP"",""PDPA"",""CCPA"",""GDPR"",""Other"",""HIPAA""]}","This DPA and the Standard Contractual Clauses will terminate simultaneously and automatically upon deletion by Atlassian of the Customer Personal Data processed on behalf of the Customer, in accordance with Section 2.13 of this DPA.",2025-11-02T13:22:54.738634Z,"['APPI', 'LGPD', 'DPDP', 'PDPA', 'CCPA', 'GDPR', 'Other', 'HIPAA']","['APPI', 'LGPD', 'DPDP', 'PDPA', 'CCPA', 'GDPR', 'Other', 'HIPAA']","This DPA and the Standard Contractual Clauses will terminate simultaneously and automatically upon deletion by Atlassian of the Customer Personal Data processed on behalf of the Customer, in accordance with Section 2.13 of this DPA.",232,"APPI, LGPD, DPDP, PDPA, CCPA, GDPR, Other, HIPAA","['Art.4', 'Art.6', 'Art.46']",False
2712,1,418,2025-11-02T13:22:55.181611Z,intel.txt,"[{""text"":""""}]",2712,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","Social media users: information from third party operating sites or services to which Intel links; information provided by app developers or providers, social media platform providers, operating system provider, wireless service provider or device manufacturers, including any personal information that data subject discloses to other organizations through or in connection with the relevant Intel services or Intel social media pages.",2025-11-02T13:22:55.181611Z,"['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","Social media users: information from third party operating sites or services to which Intel links; information provided by app developers or providers, social media platform providers, operating system provider, wireless service provider or device manufacturers, including any personal information that data subject discloses to other organizations through or in connection with the relevant Intel services or Intel social media pages.",435,"DPDP, APPI, PDPA, CCPA, LGPD, Other, GDPR, HIPAA","['Art.8', 'Art.12']",False
1389,1,99,2025-11-02T13:22:54.882492Z,cisco.txt,"[{""text"":""""}]",1389,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""LGPD"",""Other"",""APPI"",""PDPA"",""GDPR"",""HIPAA""]}","Furthermore, Cisco acknowledges the right of EU, EEA, U.K. (and Gibraltar), and Swiss individuals to request access to their data while it is in the U.S. and to correct, amend, and supplement inaccurate or incomplete data.",2025-11-02T13:22:54.882492Z,"['DPDP', 'CCPA', 'LGPD', 'Other', 'APPI', 'PDPA', 'GDPR', 'HIPAA']","['DPDP', 'CCPA', 'LGPD', 'Other', 'APPI', 'PDPA', 'GDPR', 'HIPAA']","Furthermore, Cisco acknowledges the right of EU, EEA, U.K. (and Gibraltar), and Swiss individuals to request access to their data while it is in the U.S. and to correct, amend, and supplement inaccurate or incomplete data.",222,"DPDP, CCPA, LGPD, Other, APPI, PDPA, GDPR, HIPAA","['Art.15', 'Art.16']",False
2776,1,23,2025-11-02T13:22:55.193637Z,johnson and johnson.txt,"[{""text"":""""}]",2776,Compliant,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","We use this data to provide features of our Service, to improve and customize our Service.",2025-11-02T13:22:55.193637Z,"['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","We use this data to provide features of our Service, to improve and customize our Service.",90,"APPI, DPDP, CCPA, PDPA, LGPD, Other, GDPR, HIPAA",[],False
1480,1,42,2025-11-02T13:22:54.903518Z,crawford and company.txt,"[{""text"":""""}]",1480,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""GDPR"",""HIPAA"",""APPI"",""Other"",""LGPD""]}","Where Crawford is the Data Controller, it is responsible for ensuring that the Processing is conducted pursuant to one or more specific legal bases (e.g., consent, necessary to perform contract with individual, legitimate business purpose, required by law, necessary to defend rights) and that the legal basis has been disclosed to Data Subjects in the relevant privacy notice.",2025-11-02T13:22:54.903518Z,"['DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'APPI', 'Other', 'LGPD']","['DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'APPI', 'Other', 'LGPD']","Where Crawford is the Data Controller, it is responsible for ensuring that the Processing is conducted pursuant to one or more specific legal bases (e.g., consent, necessary to perform contract with individual, legitimate business purpose, required by law, necessary to defend rights) and that the legal basis has been disclosed to Data Subjects in the relevant privacy notice.",377,"DPDP, CCPA, PDPA, GDPR, HIPAA, APPI, Other, LGPD","['Art.4', 'Art.6', 'Art.12']",False
4800,1,863,2025-11-02T13:22:55.651628Z,microsoft.txt,"[{""text"":""""}]",4800,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""PDPA"",""APPI"",""CCPA"",""LGPD"",""GDPR"",""HIPAA""]}","This data does not include a user’s name or email address, the content of the user’s files, or information about apps unrelated to Microsoft 365 or Office.",2025-11-02T13:22:55.651628Z,"['Other', 'DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA']","This data does not include a user’s name or email address, the content of the user’s files, or information about apps unrelated to Microsoft 365 or Office.",155,"Other, DPDP, PDPA, APPI, CCPA, LGPD, GDPR, HIPAA",['Art.12'],False
