annotation_id,annotator,clause_id,created_at,doc,explanation,id,label,lead_time,regulation,text,updated_at,reg_list_raw,regulations_clean,text_clean,text_len,regulations_clean_str,gdpr_articles,flag_long
7760,1,49,2025-11-02T13:22:56.576193Z,siemens.txt,"[{""text"":""""}]",7760,Ambiguous,,"{""choices"":[""CCPA"",""APPI"",""Other"",""PDPA"",""DPDP"",""HIPAA"",""GDPR"",""LGPD""]}",7. Who to contact in case I have questions or wish to exercise my rights?,2025-11-02T13:22:56.576193Z,"['CCPA', 'APPI', 'Other', 'PDPA', 'DPDP', 'HIPAA', 'GDPR', 'LGPD']","['CCPA', 'APPI', 'Other', 'PDPA', 'DPDP', 'HIPAA', 'GDPR', 'LGPD']",7. Who to contact in case I have questions or wish to exercise my rights?,73,"CCPA, APPI, Other, PDPA, DPDP, HIPAA, GDPR, LGPD",['Art.12'],False
5956,1,2019,2025-11-02T13:22:56.117950Z,microsoft.txt,"[{""text"":""""}]",5956,Ambiguous,,"{""choices"":[""LGPD"",""DPDP"",""APPI"",""PDPA"",""CCPA"",""Other"",""GDPR"",""HIPAA""]}","Silverlight-based applications can store data files locally on your computer for a variety of purposes, including saving your custom settings, storing large files for graphically intensive features (such as games, maps, and images), and storing content that you create within certain applications.",2025-11-02T13:22:56.117950Z,"['LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","['LGPD', 'DPDP', 'APPI', 'PDPA', 'CCPA', 'Other', 'GDPR', 'HIPAA']","Silverlight-based applications can store data files locally on your computer for a variety of purposes, including saving your custom settings, storing large files for graphically intensive features (such as games, maps, and images), and storing content that you create within certain applications.",297,"LGPD, DPDP, APPI, PDPA, CCPA, Other, GDPR, HIPAA",['Art.8'],False
7117,1,157,2025-11-02T13:22:56.383968Z,paypal.txt,"[{""text"":""""}]",7117,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","If you have an Account with any of our Services, you generally can review and edit Personal Data in the Account by logging in and updating the information directly.",2025-11-02T13:22:56.383968Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","If you have an Account with any of our Services, you generally can review and edit Personal Data in the Account by logging in and updating the information directly.",164,"APPI, DPDP, PDPA, CCPA, LGPD, Other, GDPR, HIPAA","['Art.4', 'Art.12']",False
2965,1,45,2025-11-02T13:22:55.232737Z,mercedes benz.txt,"[{""text"":""""}]",2965,Ambiguous,,"{""choices"":[""DPDP"",""LGPD"",""APPI"",""PDPA"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}","Customer and partner data can be processed to establish, perform and terminate a contract and for the contract negotiation process.",2025-11-02T13:22:55.232737Z,"['DPDP', 'LGPD', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'LGPD', 'APPI', 'PDPA', 'CCPA', 'GDPR', 'HIPAA', 'Other']","Customer and partner data can be processed to establish, perform and terminate a contract and for the contract negotiation process.",131,"DPDP, LGPD, APPI, PDPA, CCPA, GDPR, HIPAA, Other",['Art.6'],False
4435,1,498,2025-11-02T13:22:55.568932Z,microsoft.txt,"[{""text"":""""}]",4435,Compliant,,"{""choices"":[""CCPA"",""PDPA"",""DPDP"",""APPI"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","With your permission, your child can have an Xbox profile and use the online Xbox network.",2025-11-02T13:22:55.568932Z,"['CCPA', 'PDPA', 'DPDP', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'PDPA', 'DPDP', 'APPI', 'LGPD', 'Other', 'GDPR', 'HIPAA']","With your permission, your child can have an Xbox profile and use the online Xbox network.",90,"CCPA, PDPA, DPDP, APPI, LGPD, Other, GDPR, HIPAA",['Art.8'],False
6632,1,68,2025-11-02T13:22:56.274989Z,nokia.txt,"[{""text"":""""}]",6632,Compliant,,"{""choices"":[""PDPA"",""DPDP"",""APPI"",""LGPD"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}","If a particular jurisdiction restricts transfers of personal data, our DPAs implement appropriate transfer mechanisms to enable compliant transfers of personal data.",2025-11-02T13:22:56.274989Z,"['PDPA', 'DPDP', 'APPI', 'LGPD', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['PDPA', 'DPDP', 'APPI', 'LGPD', 'CCPA', 'GDPR', 'HIPAA', 'Other']","If a particular jurisdiction restricts transfers of personal data, our DPAs implement appropriate transfer mechanisms to enable compliant transfers of personal data.",165,"PDPA, DPDP, APPI, LGPD, CCPA, GDPR, HIPAA, Other","['Art.4', 'Art.44']",False
3170,1,250,2025-11-02T13:22:55.278101Z,mercedes benz.txt,"[{""text"":""""}]",3170,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""PDPA"",""APPI"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}",The Chief Officer Corporate Data Protection reports directly to the Board of Management of the Mercedes-Benz Group AG and of all Group Companies for which the Chief Officer Corporate Data Protection has been appointed.,2025-11-02T13:22:55.278101Z,"['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'DPDP', 'PDPA', 'APPI', 'LGPD', 'GDPR', 'HIPAA', 'Other']",The Chief Officer Corporate Data Protection reports directly to the Board of Management of the Mercedes-Benz Group AG and of all Group Companies for which the Chief Officer Corporate Data Protection has been appointed.,218,"CCPA, DPDP, PDPA, APPI, LGPD, GDPR, HIPAA, Other",['Art.8'],False
9409,1,159,2025-11-02T13:22:57.117299Z,zoom.txt,"[{""text"":""""}]",9409,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""APPI"",""CCPA"",""LGPD"",""Other"",""HIPAA"",""GDPR""]}","To access our latest Transparency Report, visit our Trust Center and select the icon.",2025-11-02T13:22:57.117299Z,"['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'Other', 'HIPAA', 'GDPR']","To access our latest Transparency Report, visit our Trust Center and select the icon.",85,"DPDP, PDPA, APPI, CCPA, LGPD, Other, HIPAA, GDPR","['Art.5', 'Art.15']",False
9062,1,25,2025-11-02T13:22:57.034985Z,vodafone.txt,"[{""text"":""""}]",9062,Compliant,,"{""choices"":[""DPDP"",""LGPD"",""PDPA"",""APPI"",""CCPA"",""HIPAA"",""GDPR"",""Other""]}",We maintain privacy policies and compliance processes that we use to ensure we live up to these principles.,2025-11-02T13:22:57.034985Z,"['DPDP', 'LGPD', 'PDPA', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']","['DPDP', 'LGPD', 'PDPA', 'APPI', 'CCPA', 'HIPAA', 'GDPR', 'Other']",We maintain privacy policies and compliance processes that we use to ensure we live up to these principles.,107,"DPDP, LGPD, PDPA, APPI, CCPA, HIPAA, GDPR, Other",[],False
4720,1,783,2025-11-02T13:22:55.631236Z,microsoft.txt,"[{""text"":""""}]",4720,Ambiguous,,"{""choices"":[""DPDP"",""APPI"",""PDPA"",""LGPD"",""CCPA"",""GDPR"",""HIPAA"",""Other""]}","Professional services referred to in the Product Terms that are available with Enterprise Online Services, such as onboarding services, data migration services, data science services, or services to supplement existing features in the Enterprise Online Services.",2025-11-02T13:22:55.631236Z,"['DPDP', 'APPI', 'PDPA', 'LGPD', 'CCPA', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'APPI', 'PDPA', 'LGPD', 'CCPA', 'GDPR', 'HIPAA', 'Other']","Professional services referred to in the Product Terms that are available with Enterprise Online Services, such as onboarding services, data migration services, data science services, or services to supplement existing features in the Enterprise Online Services.",262,"DPDP, APPI, PDPA, LGPD, CCPA, GDPR, HIPAA, Other",[],False
5952,1,2015,2025-11-02T13:22:56.117950Z,microsoft.txt,"[{""text"":""""}]",5952,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""CCPA"",""LGPD"",""APPI"",""HIPAA"",""GDPR"",""Other""]}","To access the Silverlight Configuration tool, right click on content that is currently being displayed by Silverlight and select Silverlight.",2025-11-02T13:22:56.117950Z,"['DPDP', 'PDPA', 'CCPA', 'LGPD', 'APPI', 'HIPAA', 'GDPR', 'Other']","['DPDP', 'PDPA', 'CCPA', 'LGPD', 'APPI', 'HIPAA', 'GDPR', 'Other']","To access the Silverlight Configuration tool, right click on content that is currently being displayed by Silverlight and select Silverlight.",141,"DPDP, PDPA, CCPA, LGPD, APPI, HIPAA, GDPR, Other",['Art.15'],False
7152,1,192,2025-11-02T13:22:56.393514Z,paypal.txt,"[{""text"":""""}]",7152,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""APPI"",""LGPD"",""PDPA"",""GDPR"",""Other"",""HIPAA""]}","Services means any products, services, content, features, technologies, or functions, and all related websites, applications and services o",2025-11-02T13:22:56.393514Z,"['DPDP', 'CCPA', 'APPI', 'LGPD', 'PDPA', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'CCPA', 'APPI', 'LGPD', 'PDPA', 'GDPR', 'Other', 'HIPAA']","Services means any products, services, content, features, technologies, or functions, and all related websites, applications and services o",139,"DPDP, CCPA, APPI, LGPD, PDPA, GDPR, Other, HIPAA",[],False
6372,1,39,2025-11-02T13:22:56.215282Z,netflix.txt,"[{""text"":""""}]",6372,Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","We use the following categories of personal information for this purpose: personal details, payment details, purchase information, Netflix account/profile information, usage information, device and network information, and communications.",2025-11-02T13:22:56.215282Z,"['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['APPI', 'DPDP', 'PDPA', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","We use the following categories of personal information for this purpose: personal details, payment details, purchase information, Netflix account/profile information, usage information, device and network information, and communications.",238,"APPI, DPDP, PDPA, CCPA, LGPD, GDPR, HIPAA, Other","['Art.8', 'Art.12']",False
2904,1,55,2025-11-02T13:22:55.219634Z,linkedin.txt,"[{""text"":""""}]",2904,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""LGPD"",""PDPA"",""CCPA"",""APPI"",""GDPR"",""HIPAA""]}","No, our LinkedIn Talent Community does not use any automated decision-making.",2025-11-02T13:22:55.219634Z,"['Other', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'APPI', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'LGPD', 'PDPA', 'CCPA', 'APPI', 'GDPR', 'HIPAA']","No, our LinkedIn Talent Community does not use any automated decision-making.",77,"Other, DPDP, LGPD, PDPA, CCPA, APPI, GDPR, HIPAA",['Art.22'],False
4330,1,393,2025-11-02T13:22:55.546667Z,microsoft.txt,"[{""text"":""""}]",4330,Ambiguous,,"{""choices"":[""LGPD"",""APPI"",""DPDP"",""CCPA"",""Other"",""PDPA"",""GDPR"",""HIPAA""]}","Websites that use Adobe Flash technologies can use Local Shared Objects or ""Flash cookies"" to store data on your computer.",2025-11-02T13:22:55.546667Z,"['LGPD', 'APPI', 'DPDP', 'CCPA', 'Other', 'PDPA', 'GDPR', 'HIPAA']","['LGPD', 'APPI', 'DPDP', 'CCPA', 'Other', 'PDPA', 'GDPR', 'HIPAA']","Websites that use Adobe Flash technologies can use Local Shared Objects or ""Flash cookies"" to store data on your computer.",122,"LGPD, APPI, DPDP, CCPA, Other, PDPA, GDPR, HIPAA",['Art.21'],False
9123,1,15,2025-11-02T13:22:57.049986Z,worldline financial services.txt,"[{""text"":""""}]",9123,Compliant,,"{""choices"":[""APPI"",""DPDP"",""HIPAA"",""CCPA"",""PDPA"",""LGPD"",""GDPR"",""Other""]}",authorisa- tion code or in case of a chargeback).,2025-11-02T13:22:57.049986Z,"['APPI', 'DPDP', 'HIPAA', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'Other']","['APPI', 'DPDP', 'HIPAA', 'CCPA', 'PDPA', 'LGPD', 'GDPR', 'Other']",authorisa- tion code or in case of a chargeback).,49,"APPI, DPDP, HIPAA, CCPA, PDPA, LGPD, GDPR, Other",[],False
4266,1,329,2025-11-02T13:22:55.526668Z,microsoft.txt,"[{""text"":""""}]",4266,Compliant,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""LGPD"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}",Detects whether cookies are enabled in the browser.,2025-11-02T13:22:55.526668Z,"['DPDP', 'APPI', 'CCPA', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'CCPA', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']",Detects whether cookies are enabled in the browser.,51,"DPDP, APPI, CCPA, LGPD, PDPA, Other, GDPR, HIPAA",[],False
8138,1,94,2025-11-02T13:22:56.762714Z,sony.txt,"[{""text"":""""}]",8138,Non-Compliant,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",California minors should see Section 9 regarding potential removal of certain UGC they have posted on the Service.,2025-11-02T13:22:56.762714Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",California minors should see Section 9 regarding potential removal of certain UGC they have posted on the Service.,114,"CCPA, DPDP, APPI, PDPA, LGPD, Other, GDPR, HIPAA",[],False
5189,1,1252,2025-11-02T13:22:55.940687Z,microsoft.txt,"[{""text"":""""}]",5189,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""Other"",""CCPA"",""LGPD"",""APPI"",""GDPR"",""HIPAA""]}","As part of your SwiftKey account, you may also opt in to share your language and/or typing data for the purposes of improving Microsoft products and services.",2025-11-02T13:22:55.940687Z,"['DPDP', 'PDPA', 'Other', 'CCPA', 'LGPD', 'APPI', 'GDPR', 'HIPAA']","['DPDP', 'PDPA', 'Other', 'CCPA', 'LGPD', 'APPI', 'GDPR', 'HIPAA']","As part of your SwiftKey account, you may also opt in to share your language and/or typing data for the purposes of improving Microsoft products and services.",158,"DPDP, PDPA, Other, CCPA, LGPD, APPI, GDPR, HIPAA",['Art.8'],False
6867,1,226,2025-11-02T13:22:56.330658Z,oracle.txt,"[{""text"":""""}]",6867,Compliant,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""APPI"",""GDPR"",""LGPD"",""HIPAA"",""Other""]}","The standard applies to Oracle employees, contractors, and temporary employees.",2025-11-02T13:22:56.330658Z,"['DPDP', 'CCPA', 'PDPA', 'APPI', 'GDPR', 'LGPD', 'HIPAA', 'Other']","['DPDP', 'CCPA', 'PDPA', 'APPI', 'GDPR', 'LGPD', 'HIPAA', 'Other']","The standard applies to Oracle employees, contractors, and temporary employees.",79,"DPDP, CCPA, PDPA, APPI, GDPR, LGPD, HIPAA, Other",['Art.6'],False
3296,1,73,2025-11-02T13:22:55.309466Z,meta.txt,"[{""text"":""""}]",3296,Compliant,,"{""choices"":[""APPI"",""DPDP"",""Other"",""LGPD"",""CCPA"",""PDPA"",""GDPR"",""HIPAA""]}","What you're doing on your device, such as whether our app is in the fore- ground or if your mouse is moving (which can help tell humans from bots) Identifiers that tell your device apart from other users' devices, including Family device IDs.",2025-11-02T13:22:55.309466Z,"['APPI', 'DPDP', 'Other', 'LGPD', 'CCPA', 'PDPA', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'Other', 'LGPD', 'CCPA', 'PDPA', 'GDPR', 'HIPAA']","What you're doing on your device, such as whether our app is in the fore- ground or if your mouse is moving (which can help tell humans from bots) Identifiers that tell your device apart from other users' devices, including Family device IDs.",242,"APPI, DPDP, Other, LGPD, CCPA, PDPA, GDPR, HIPAA",[],False
3122,1,202,2025-11-02T13:22:55.267109Z,mercedes benz.txt,"[{""text"":""""}]",3122,Ambiguous,,"{""choices"":[""DPDP"",""PDPA"",""LGPD"",""CCPA"",""APPI"",""GDPR"",""Other"",""HIPAA""]}",the right to restriction of processing of his data if he disputes its accuracy or if the Group Company no longer needs the data while the data subject needs the data for his legal claims.,2025-11-02T13:22:55.267109Z,"['DPDP', 'PDPA', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'PDPA', 'LGPD', 'CCPA', 'APPI', 'GDPR', 'Other', 'HIPAA']",the right to restriction of processing of his data if he disputes its accuracy or if the Group Company no longer needs the data while the data subject needs the data for his legal claims.,187,"DPDP, PDPA, LGPD, CCPA, APPI, GDPR, Other, HIPAA","['Art.4', 'Art.5', 'Art.18']",False
8828,1,257,2025-11-02T13:22:56.964152Z,tiktok.txt,"[{""text"":""""}]",8828,Non-Compliant,,"{""choices"":[""CCPA"",""APPI"",""DPDP"",""LGPD"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}",You have the right not to be subject to decisions based solely on automated processing which produces legal or similar significant effect concerning you.,2025-11-02T13:22:56.964152Z,"['CCPA', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'APPI', 'DPDP', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']",Your child may be revoked at microsoft.com/consent.,51,"CCPA, APPI, DPDP, LGPD, PDPA, Other, GDPR, HIPAA","['Art.4', 'Art.22']",False
965,1,122,2025-11-02T13:22:54.792851Z,bank of america.txt,"[{""text"":""""}]",965,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""LGPD"",""APPI"",""PDPA"",""GDPR"",""HIPAA"",""Other""]}","Bank of America, National Association - London Branch 7.",2025-11-02T13:22:54.792851Z,"['CCPA', 'DPDP', 'LGPD', 'APPI', 'PDPA', 'GDPR', 'HIPAA', 'Other']","['CCPA', 'DPDP', 'LGPD', 'APPI', 'PDPA', 'GDPR', 'HIPAA', 'Other']","Bank of America, National Association - London Branch 7.",56,"CCPA, DPDP, LGPD, APPI, PDPA, GDPR, HIPAA, Other",[],False
4093,1,156,2025-11-02T13:22:55.488316Z,microsoft.txt,"[{""text"":""""}]",4093,Compliant,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",This can result in sharing information with the National Center for Missing and Exploited Children (NCMEC) and law enforcement authorities.,2025-11-02T13:22:55.488316Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",This can result in sharing information with the National Center for Missing and Exploited Children (NCMEC) and law enforcement authorities.,139,"DPDP, APPI, CCPA, PDPA, LGPD, Other, GDPR, HIPAA","['Art.8', 'Art.12']",False
2536,1,242,2025-11-02T13:22:55.139186Z,intel.txt,"[{""text"":""""}]",2536,Compliant,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""GDPR"",""Other"",""HIPAA""]}","• Supporting the conduct of any data protection audits carried out by data protection authorities, in accordance with the Intel’s Corporate Privacy Rules: Cooperation Procedure (Appendix 8).",2025-11-02T13:22:55.139186Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'GDPR', 'Other', 'HIPAA']","• Supporting the conduct of any data protection audits carried out by data protection authorities, in accordance with the Intel’s Corporate Privacy Rules: Cooperation Procedure (Appendix 8).",190,"CCPA, DPDP, APPI, PDPA, LGPD, GDPR, Other, HIPAA",[],False
5509,1,1572,2025-11-02T13:22:56.009615Z,microsoft.txt,"[{""text"":""""}]",5509,Compliant,,"{""choices"":[""APPI"",""DPDP"",""PDPA"",""Other"",""LGPD"",""CCPA"",""HIPAA"",""GDPR""]}",Get new photo notifications from your mobile device.,2025-11-02T13:22:56.009615Z,"['APPI', 'DPDP', 'PDPA', 'Other', 'LGPD', 'CCPA', 'HIPAA', 'GDPR']","['APPI', 'DPDP', 'PDPA', 'Other', 'LGPD', 'CCPA', 'HIPAA', 'GDPR']",Get new photo notifications from your mobile device.,52,"APPI, DPDP, PDPA, Other, LGPD, CCPA, HIPAA, GDPR",[],False
4288,1,351,2025-11-02T13:22:55.536668Z,microsoft.txt,"[{""text"":""""}]",4288,Compliant,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}",They’re used to connect your activity on our websites to your social media profiles so the ads and content you see on our websites and on social media will better reflect your interests.,2025-11-02T13:22:55.536668Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']",They’re used to connect your activity on our websites to your social media profiles so the ads and content you see on our websites and on social media will better reflect your interests.,186,"DPDP, APPI, CCPA, PDPA, LGPD, Other, GDPR, HIPAA",[],False
6811,1,170,2025-11-02T13:22:56.311647Z,oracle.txt,"[{""text"":""""}]",6811,Ambiguous,,"{""choices"":[""CCPA"",""DPDP"",""APPI"",""PDPA"",""LGPD"",""Other"",""GDPR"",""HIPAA""]}","br-36037 Page 23 ANNEX 2: Oracle Corporate Security Practices Oracle Corporate Security Practices Introduction The Oracle Corporate Security Practices (“Security Practices”) describe the security practices implemented pursuant to Oracle’s Corporate security program, and adhered to by Oracle for its operational and services infrastructure under its control, including Oracle’s corporate network and systems.",2025-11-02T13:22:56.311647Z,"['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","['CCPA', 'DPDP', 'APPI', 'PDPA', 'LGPD', 'Other', 'GDPR', 'HIPAA']","br-36037 Page 23 ANNEX 2: Oracle Corporate Security Practices Oracle Corporate Security Practices Introduction The Oracle Corporate Security Practices (“Security Practices”) describe the security practices implemented pursuant to Oracle’s Corporate security program, and adhered to by Oracle for its operational and services infrastructure under its control, including Oracle’s corporate network and systems.",408,"CCPA, DPDP, APPI, PDPA, LGPD, Other, GDPR, HIPAA","['Art.8', 'Art.32']",False
2589,1,295,2025-11-02T13:22:55.150191Z,intel.txt,"[{""text"":""""}]",2589,Non-Compliant,,"{""choices"":[""DPDP"",""APPI"",""CCPA"",""PDPA"",""GDPR"",""HIPAA"",""LGPD"",""Other""]}","Serious non-compliance issues will be escalated to Intel's company management (including, where appropriate, Intel's General Counsel, the Ethics and Compliance Oversight Committee, Executive Officers and/or Board of Directors) in accordance with paragraph 2.5.1.",2025-11-02T13:22:55.150191Z,"['DPDP', 'APPI', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'LGPD', 'Other']","['DPDP', 'APPI', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'LGPD', 'Other']","For more information about DNT signals, visit http://www.dtnn.com/",66,"DPDP, APPI, CCPA, PDPA, GDPR, HIPAA, LGPD, Other",['Art.8'],False
6302,1,55,2025-11-02T13:22:56.202272Z,nestle.txt,"[{""text"":""""}]",6302,Ambiguous,,"{""choices"":[""Other"",""DPDP"",""APPI"",""LGPD"",""PDPA"",""CCPA"",""GDPR"",""HIPAA""]}","Other general purposes (e.g., website security, internal research, surveys) - We may collect and use your personal information for other general business purposes, such as to maintain the day-to-day operation and security of our websites and applications and to conduct internal marketing, demographic studies and contact you for consumer research.",2025-11-02T13:22:56.202272Z,"['Other', 'DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","['Other', 'DPDP', 'APPI', 'LGPD', 'PDPA', 'CCPA', 'GDPR', 'HIPAA']","Other general purposes (e.g., website security, internal research, surveys) - We may collect and use your personal information for other general business purposes, such as to maintain the day-to-day operation and security of our websites and applications and to conduct internal marketing, demographic studies and contact you for consumer research.",348,"Other, DPDP, APPI, LGPD, PDPA, CCPA, GDPR, HIPAA","['Art.12', 'Art.21', 'Art.32']",False
6197,1,213,2025-11-02T13:22:56.177746Z,nature finance.txt,"[{""text"":""""}]",6197,Ambiguous,,"{""choices"":[""APPI"",""DPDP"",""CCPA"",""LGPD"",""PDPA"",""Other"",""GDPR"",""HIPAA""]}","However, the transmission of information via the Internet and electronic means of communication always involves certain security risks and we cannot, therefore, provide any absolute guarantee for the security of information transmitted in this way.",2025-11-02T13:22:56.177746Z,"['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","['APPI', 'DPDP', 'CCPA', 'LGPD', 'PDPA', 'Other', 'GDPR', 'HIPAA']","However, the transmission of information via the Internet and electronic means of communication always involves certain security risks and we cannot, therefore, provide any absolute guarantee for the security of information transmitted in this way.",248,"APPI, DPDP, CCPA, LGPD, PDPA, Other, GDPR, HIPAA","['Art.12', 'Art.32']",False
5314,1,1377,2025-11-02T13:22:55.970002Z,microsoft.txt,"[{""text"":""""}]",5314,Compliant,,"{""choices"":[""APPI"",""LGPD"",""DPDP"",""CCPA"",""PDPA"",""GDPR"",""HIPAA"",""Other""]}","For example, this data is used to make sure content is in the correct language and appropriate for your age group.",2025-11-02T13:22:55.970002Z,"['APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'Other']","['APPI', 'LGPD', 'DPDP', 'CCPA', 'PDPA', 'GDPR', 'HIPAA', 'Other']","For example, this data is used to make sure content is in the correct language and appropriate for your age group.",114,"APPI, LGPD, DPDP, CCPA, PDPA, GDPR, HIPAA, Other","['Art.8', 'Art.16']",False
5851,1,1914,2025-11-02T13:22:56.094347Z,microsoft.txt,"[{""text"":""""}]",5851,Compliant,,"{""choices"":[""DPDP"",""PDPA"",""APPI"",""CCPA"",""LGPD"",""GDPR"",""HIPAA"",""Other""]}","The minimum data necessary to help keep Xbox safe, secure, up to date, and performing as expected.",2025-11-02T13:22:56.094347Z,"['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","['DPDP', 'PDPA', 'APPI', 'CCPA', 'LGPD', 'GDPR', 'HIPAA', 'Other']","The minimum data necessary to help keep Xbox safe, secure, up to date, and performing as expected.",98,"DPDP, PDPA, APPI, CCPA, LGPD, GDPR, HIPAA, Other",[],False
2742,1,448,2025-11-02T13:22:55.183636Z,intel.txt,"[{""text"":""""}]",2742,Ambiguous,,"{""choices"":[""DPDP"",""CCPA"",""PDPA"",""LGPD"",""APPI"",""GDPR"",""Other"",""HIPAA""]}","3 (iii) & (v) may also be collected from individual contractors, depending on the services being provided to Intel.",2025-11-02T13:22:55.183636Z,"['DPDP', 'CCPA', 'PDPA', 'LGPD', 'APPI', 'GDPR', 'Other', 'HIPAA']","['DPDP', 'CCPA', 'PDPA', 'LGPD', 'APPI', 'GDPR', 'Other', 'HIPAA']","3 (iii) & (v) may also be collected from individual contractors, depending on the services being provided to Intel.",115,"DPDP, CCPA, PDPA, LGPD, APPI, GDPR, Other, HIPAA",['Art.6'],False
